intensidad_falla,e12,e23,e31,major_axes,minor_axes,ellipse_angles,ellipse_ratio
0.6,0.272165526975909,0.680413817439771,0.680413817439772,10.3923048454133,4.89897948556635,0.785398163397451,2.12132034355965
0.61,0.265847991341397,0.681661516259992,0.681661516259993,10.373282990452,4.77650499842719,0.785398163397451,2.17173079351277
0.62,0.259496017647248,0.682884256966442,0.682884256966442,10.3547090736534,4.65403051128804,0.785398163397451,2.22489067240508
0.63,0.253110186911043,0.684081586246062,0.684081586246062,10.336585509732,4.53155602414887,0.785398163397451,2.28102343977385
0.64,0.246691100109079,0.685253055858553,0.685253055858554,10.3189146716115,4.40908153700974,0.785398163397451,2.34037737451547
0.65,0.240239378069103,0.68639822305458,0.686398223054581,10.3016988890182,4.28660704987057,0.785398163397451,2.40322912018009
0.66,0.233755661338479,0.687516650995526,0.687516650995527,10.2849404470809,4.1641325627314,0.785398163397451,2.46988785590789
0.67,0.227240610027465,0.688607909174134,0.688607909174135,10.268641584942,4.04165807559224,0.78539816339745,2.54070022572043
0.68,0.220694903627298,0.689671573835306,0.689671573835307,10.2528044943811,3.91918358845305,0.78539816339745,2.61605619205709
0.69,0.214119240802876,0.690707228396373,0.690707228396374,10.2374313184509,3.79670910131393,0.78539816339745,2.69639602225729
0.7,0.207514339159823,0.691714463866074,0.691714463866075,10.2225241501304,3.67423461417478,0.78539816339745,2.78221867234418
0.71,0.200880934985839,0.692692879261514,0.692692879261515,10.2080850309938,3.55176012703561,0.78539816339745,2.87409190538825
0.72,0.194219782966252,0.693642082022328,0.693642082022329,10.1941159498997,3.42928563989647,0.78539816339745,2.9726645780978
0.73,0.187531655873747,0.694561688421284,0.694561688421285,10.1806188417011,3.3068111527573,0.78539816339745,3.07868165776938
0.74,0.180817344232341,0.695451323970543,0.695451323970544,10.167595585978,3.18433666561815,0.78539816339745,3.19300270469493
0.75,0.174077655955698,0.696310623822791,0.696310623822792,10.155048005795,3.06186217847897,0.78539816339745,3.3166247903554
0.76,0.167313415959948,0.69713923316645,0.697139233166451,10.1429778664848,2.93938769133979,0.78539816339745,3.45071114517106
0.77,0.160525465751261,0.697936807614178,0.697936807614179,10.1313868744608,2.8169132042007,0.78539816339745,3.59662727958833
0.78,0.15371466298845,0.698703013583864,0.698703013583865,10.1202766760599,2.69443871706149,0.78539816339745,3.75598695638432
0.79,0.146881881020981,0.699437528671338,0.699437528671339,10.1096488564147,2.57196422992226,0.78539816339745,3.93071129792511
0.8,0.140028008402801,0.700140042014004,0.700140042014005,10.0995049383621,2.44948974278316,0.78539816339745,4.12310562561772
0.81,0.133153948382481,0.700810254644634,0.700810254644635,10.0898463813873,2.32701525564407,0.78539816339745,4.33596056446767
0.82,0.126260618370219,0.701447879834549,0.70144787983455,10.0806745806024,2.20454076850482,0.78539816339745,4.5726868491706
0.83,0.119348949382327,0.702052643425453,0.702052643425454,10.0719908657623,2.0820662813657,0.78539816339745,4.8374977088413
0.84,0.112419885463869,0.702624284149178,0.702624284149179,10.0637965003278,1.95959179422644,0.78539816339745,5.13565964604407
0.85,0.105474383090195,0.70316255393463,0.70316255393463,10.0560926805587,1.83711730708751,0.78539816339745,5.47384352744532
0.86,0.0985134105481748,0.703667218201248,0.703667218201249,10.0488805346666,1.7146428199482,0.78539816339745,5.86062614193329
0.87,0.0915379472979802,0.704138056138308,0.704138056138309,10.0421611219888,1.59216833280919,0.78539816339745,6.30722324709888
0.88,0.0845489833163313,0.704574860969427,0.704574860969427,10.0359354322355,1.46969384566989,0.785398163397449,6.82858913902651
0.89,0.0775475184221823,0.704977440201656,0.704977440201657,10.0302043847573,1.34721935853072,0.78539816339745,7.44511598741893
0.9,0.0705345615858599,0.705345615858598,0.705345615858599,10.0249688278808,1.2247448713917,0.785398163397449,8.18535277187098
0.91,0.0635111302227273,0.705679224696969,0.70567922469697,10.0202295382855,1.1022703842528,0.785398163397449,9.09053684235376
0.92,0.0564782494724906,0.705978118406131,0.705978118406132,10.0159872204453,0.979795897112642,0.785398163397449,10.2225241501433
0.93,0.0494369514653064,0.70624216379009,0.706242163790091,10.0122425060281,0.857321409976174,0.785398163397449,11.6785168193879
0.94,0.0423882745758926,0.706471242931543,0.706471242931544,10.0089959536416,0.734846922834884,0.785398163397449,13.6205182911143
0.95,0.0353332626668787,0.706665253337573,0.706665253337574,10.0062480480851,0.612372435696406,0.785398163397449,16.3401346383361
0.96,0.0282729643226657,0.706824108066642,0.706824108066643,10.003999200146,0.489897948565161,0.785398163397449,20.420577855952
0.97,0.0212084320750972,0.706947735836573,0.706947735836574,10.0022497471311,0.367423461410157,0.785398163397449,27.2226757342683
0.98,0.0141407216222653,0.707036081113263,0.707036081113263,10.0009999514553,0.244948974242931,0.785398163397449,40.8289113370064
0.99,0.00707089104179904,0.707089104179902,0.707089104179903,10.0002499749747,0.122474487407347,0.785398163397449,81.6516989510972
