intensidad_falla,e12,e23,e31,major_axes,minor_axes,ellipse_angles,ellipse_ratio
0.05,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,1.16350762782201,0.785398163397467,1.05263157894737
0.1,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,1.10227038425243,0.785398163397456,1.11111111111111
0.15,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,1.04103314068285,0.785398163397454,1.1764705882353
0.2,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.979795897113271,0.785398163397452,1.25
0.25,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.918558653543691,0.785398163397451,1.33333333333333
0.3,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.857321409974112,0.785398163397451,1.42857142857143
0.35,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.796084166404532,0.785398163397451,1.53846153846154
0.4,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.734846922834952,0.78539816339745,1.66666666666667
0.45,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.673609679265373,0.78539816339745,1.81818181818182
0.5,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.612372435695795,0.78539816339745,2
0.55,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.551135192126215,0.78539816339745,2.22222222222222
0.6,0.577350269189626,0.577350269189625,0.577350269189626,1.22474487139159,0.489897948556632,0.78539816339745,2.50000000000002
0.65,0.577350269189626,0.577350269189625,0.577350269189627,1.22474487139159,0.428660704987057,0.78539816339745,2.85714285714285
0.7,0.577350269189626,0.577350269189625,0.577350269189627,1.22474487139158,0.36742346141748,0.78539816339745,3.33333333333329
0.75,0.577350269189626,0.577350269189624,0.577350269189627,1.22474487139159,0.306186217847896,0.78539816339745,4.00000000000003
0.8,0.577350269189626,0.577350269189624,0.577350269189627,1.22474487139159,0.244948974278315,0.78539816339745,5.00000000000006
0.85,0.577350269189626,0.577350269189624,0.577350269189628,1.22474487139154,0.18371173070876,0.78539816339745,6.6666666666656
0.9,0.577350269189626,0.577350269189622,0.577350269189629,1.22474487139141,0.122474487139209,0.785398163397451,9.9999999999945
