t,va,vb,vc
622.5004,0.00179405987020252,-0.217081244294505,0.215287184424303
622.5005,0.00717623948081009,-0.216184214359404,0.209007974878594
622.5006,0.0125584190914177,-0.215287184424303,0.202728765332885
622.5007,0.0197346585722278,-0.22066936403491,0.200934705462683
622.5008,0.0287049579232404,-0.229639663385923,0.200934705462683
622.5009,0.0331901075987467,-0.230536693321024,0.197346585722278
622.501,0.037675257274253,-0.230536693321024,0.192861436046771
622.5011,0.041263377014658,-0.226051543645518,0.18478816663086
622.5012,0.0475425865603669,-0.225154513710417,0.17761192715005
622.5013,0.061895065521987,-0.240404022607138,0.178508957085151
622.5014,0.0699683349378984,-0.242198082477341,0.172229747539442
622.5015,0.0762475444836072,-0.242198082477341,0.165950537993733
622.5016,0.0807326941591135,-0.235918872931632,0.155186178772518
622.5017,0.0906000234452274,-0.241301052542239,0.150701029097012
622.5018,0.100467352731341,-0.249374321958151,0.148906969226809
622.5019,0.108540622147253,-0.251168381828353,0.142627759681101
622.502,0.112128741887658,-0.245786202217746,0.133657460330088
622.5021,0.116613891563164,-0.241301052542239,0.124687160979075
622.5022,0.126481220849278,-0.245786202217746,0.119304981368468
622.5023,0.13545152020029,-0.250271351893252,0.114819831692961
622.5024,0.143524789616202,-0.252065411763454,0.108540622147253
622.5025,0.146215879421506,-0.243992142347543,0.0977762629260375
622.5026,0.149803999161911,-0.236815902866733,0.0870119037048224
622.5027,0.158774298512923,-0.240404022607138,0.0816297240942148
622.5028,0.166847567928835,-0.242198082477341,0.075350514548506
622.5029,0.173126777474543,-0.241301052542239,0.0681742750676959
622.503,0.175817867279847,-0.233227783126328,0.0574099158464807
622.5031,0.178508957085151,-0.226051543645518,0.0475425865603669
622.5032,0.185685196565961,-0.226948573580619,0.041263377014658
622.5033,0.192861436046771,-0.230536693321024,0.037675257274253
622.5034,0.197346585722278,-0.22784560351572,0.0304990177934429
622.5035,0.19914064559248,-0.219772334099809,0.020631688507329
622.5036,0.202728765332885,-0.214390154489202,0.0116613891563164
622.5037,0.208110944943493,-0.214390154489202,0.00627920954570883
622.5038,0.216184214359404,-0.218875304164708,0.00269108980530378
622.5039,0.221566393970012,-0.216184214359404,-0.00538217961060757
622.504,0.221566393970012,-0.203625795267986,-0.0179405987020252
622.5041,0.224257483775315,-0.196449555787176,-0.0278079279881391
622.5042,0.22784560351572,-0.194655495916974,-0.0331901075987467
622.5043,0.233227783126328,-0.196449555787176,-0.0367782273391517
622.5044,0.236815902866733,-0.192861436046771,-0.0439544668199618
622.5045,0.234124813061429,-0.179405987020252,-0.054718826041177
622.5046,0.235918872931632,-0.174023807409645,-0.061895065521987
622.5047,0.238609962736936,-0.172229747539442,-0.0663802151974934
622.5048,0.242198082477341,-0.172229747539442,-0.0699683349378984
622.5049,0.245786202217746,-0.171332717604341,-0.0744534846134047
622.505,0.241301052542239,-0.154289148837417,-0.0870119037048224
622.5051,0.243095112412442,-0.149803999161911,-0.0932911132505312
622.5052,0.243992142347543,-0.144421819551303,-0.09957032279624
622.5053,0.248477292023049,-0.145318849486404,-0.103158442536645
622.5054,0.250271351893252,-0.139936669875797,-0.110334682017455
622.5055,0.244889172282644,-0.122893101108873,-0.121996071173772
622.5056,0.245786202217746,-0.116613891563164,-0.129172310654582
622.5057,0.244889172282644,-0.109437652082354,-0.13545152020029
622.5058,0.247580262087948,-0.109437652082354,-0.138142610005594
622.5059,0.248477292023049,-0.105849532341949,-0.142627759681101
622.506,0.241301052542239,-0.0861148737697211,-0.155186178772518
622.5061,0.239506992672037,-0.0780416043538098,-0.161465388318227
622.5062,0.237712932801834,-0.0717623948081009,-0.165950537993733
622.5063,0.239506992672037,-0.0708653648729997,-0.168641627799037
622.5064,0.239506992672037,-0.0681742750676959,-0.171332717604341
622.5065,0.230536693321024,-0.0475425865603669,-0.182994106760657
622.5066,0.228742633450822,-0.0403663470795568,-0.188376286371265
622.5067,0.22784560351572,-0.0358811974040505,-0.19196440611167
622.5068,0.22784560351572,-0.0358811974040505,-0.19196440611167
622.5069,0.226051543645518,-0.0304990177934429,-0.195552525852075
622.507,0.216184214359404,-0.00986732928611388,-0.20631688507329
622.5071,0.212596094618999,-0.00179405987020252,-0.210802034748796
622.5072,0.210802034748796,0.00269108980530378,-0.2134931245541
622.5073,0.209905004813695,0.00448514967550631,-0.214390154489202
622.5074,0.207213915008391,0.00897029935101262,-0.216184214359404
622.5075,0.19914064559248,0.0251168381828353,-0.224257483775315
622.5076,0.194655495916974,0.0322930776636454,-0.226948573580619
622.5077,0.192861436046771,0.0322930776636454,-0.225154513710417
622.5078,0.191067376176569,0.0340871375338479,-0.225154513710417
622.5079,0.187479256436164,0.0394693171444555,-0.226948573580619
622.508,0.175817867279847,0.0601010056517845,-0.235918872931632
622.5081,0.171332717604341,0.0654831852623921,-0.236815902866733
622.5082,0.166847567928835,0.0708653648729997,-0.237712932801834
622.5083,0.16325944818843,0.0726594247432022,-0.235918872931632
622.5084,0.158774298512923,0.0780416043538098,-0.236815902866733
622.5085,0.147112909356607,0.0977762629260375,-0.244889172282644
622.5086,0.141730729745999,0.103158442536645,-0.244889172282644
622.5087,0.136348550135392,0.108540622147253,-0.244889172282644
622.5088,0.132760430394987,0.108540622147253,-0.241301052542239
622.5089,0.126481220849278,0.11392280175786,-0.240404022607138
622.509,0.113025771822759,0.131863400459885,-0.244889172282644
622.5091,0.10674656227705,0.136348550135392,-0.243095112412442
622.5092,0.100467352731341,0.139039639940696,-0.239506992672037
622.5093,0.095982203055835,0.139039639940696,-0.235021842996531
622.5094,0.0879089336399236,0.145318849486404,-0.233227783126328
622.5095,0.075350514548506,0.161465388318227,-0.236815902866733
622.5096,0.0690713050027971,0.164156478123531,-0.233227783126328
622.5097,0.061895065521987,0.167744597863936,-0.229639663385923
622.5098,0.0565128859113795,0.167744597863936,-0.224257483775315
622.5099,0.0493366464305694,0.171332717604341,-0.22066936403491
622.51,0.0367782273391517,0.186582226501062,-0.223360453840214
622.5101,0.0313960477285442,0.188376286371265,-0.219772334099809
622.5102,0.0260138681179366,0.190170346241467,-0.216184214359404
622.5103,0.0224257483775315,0.188376286371265,-0.210802034748796
622.5104,0.0161465388318227,0.191067376176569,-0.207213915008391
622.5105,0.00269108980530378,0.205419855138189,-0.208110944943493
622.5106,-0.00627920954570883,0.209007974878594,-0.202728765332885
622.5107,-0.0143524789616202,0.210802034748796,-0.196449555787176
622.5108,-0.0188376286371265,0.207213915008391,-0.188376286371265
622.5109,-0.0269108980530378,0.210802034748796,-0.183891136695759
622.511,-0.0385722872093542,0.222463423905113,-0.183891136695759
622.5111,-0.0448514967550631,0.224257483775315,-0.179405987020252
622.5112,-0.0502336763656706,0.225154513710417,-0.174920837344746
622.5113,-0.0529247661709744,0.217978274229607,-0.165053508058632
622.5114,-0.0609980355868858,0.221566393970012,-0.160568358383126
622.5115,-0.0717623948081009,0.231433723256125,-0.159671328448025
622.5116,-0.078938634288911,0.232330753191227,-0.153392118902316
622.5117,-0.0870119037048224,0.235021842996531,-0.148009939291708
622.5118,-0.0888059635750249,0.225154513710417,-0.136348550135392
622.5119,-0.100467352731341,0.234124813061429,-0.133657460330088
622.512,-0.108540622147253,0.238609962736936,-0.130069340589683
622.5121,-0.116613891563164,0.240404022607138,-0.123790131043974
622.5122,-0.120202011303569,0.234124813061429,-0.11392280175786
622.5123,-0.124687160979075,0.22784560351572,-0.103158442536645
622.5124,-0.133657460330088,0.230536693321024,-0.0968792329909362
622.5125,-0.142627759681101,0.235021842996531,-0.0923940833154299
622.5126,-0.148906969226809,0.233227783126328,-0.0843208138995186
622.5127,-0.152495088967214,0.22784560351572,-0.075350514548506
622.5128,-0.15608320870762,0.219772334099809,-0.0636891253921896
622.5129,-0.16325944818843,0.22066936403491,-0.0574099158464807
622.513,-0.172229747539442,0.225154513710417,-0.0529247661709744
622.5131,-0.17761192715005,0.222463423905113,-0.0448514967550631
622.5132,-0.180303016955354,0.2134931245541,-0.0331901075987467
622.5133,-0.183891136695759,0.208110944943493,-0.0242198082477341
622.5134,-0.190170346241467,0.208110944943493,-0.0179405987020252
622.5135,-0.19914064559248,0.214390154489202,-0.0152495088967214
622.5136,-0.203625795267986,0.210802034748796,-0.00717623948081009
622.5137,-0.205419855138189,0.200037675527581,0.00538217961060757
622.5138,-0.209905004813695,0.194655495916974,0.0152495088967214
622.5139,-0.215287184424303,0.193758465981872,0.0215287184424303
622.514,-0.221566393970012,0.196449555787176,0.0251168381828353
622.5141,-0.224257483775315,0.192861436046771,0.0313960477285442
622.5142,-0.221566393970012,0.180303016955354,0.041263377014658
622.5143,-0.222463423905113,0.174920837344746,0.0475425865603669
622.5144,-0.226051543645518,0.174023807409645,0.0520277362358732
622.5145,-0.231433723256125,0.176714897214949,0.054718826041177
622.5146,-0.235021842996531,0.172229747539442,0.0627920954570883
622.5147,-0.232330753191227,0.157877268577822,0.0744534846134047
622.5148,-0.233227783126328,0.150701029097012,0.0825267540293161
