t,va,vb,vc
968.0847,-0.197346585722278,-0.788489312954009,0.985835898676286
968.0848,-0.166847567928835,-0.811812091266642,0.978659659195476
968.0849,-0.139039639940696,-0.830649719903768,0.969689359844464
968.085,-0.109437652082354,-0.850384378475996,0.95982203055835
968.0851,-0.0834237839644173,-0.862942797567414,0.946366581531831
968.0852,-0.0511307063007719,-0.882677456139641,0.933808162440413
968.0853,-0.020631688507329,-0.897029935101261,0.917661623608591
968.0854,0.00807326941591135,-0.906897264387375,0.898823994971464
968.0855,0.0367782273391517,-0.917661623608591,0.880883396269439
968.0856,0.0672772451325946,-0.932014102570211,0.864736857437616
968.0857,0.0977762629260375,-0.942778461791426,0.845002198865388
968.0858,0.129172310654582,-0.95264579107754,0.823473480422958
968.0859,0.158774298512923,-0.958925000623249,0.800150702110325
968.086,0.186582226501062,-0.965204210168957,0.778621983667895
968.0861,0.217081244294505,-0.973277479584869,0.756196235290364
968.0862,0.249374321958151,-0.984041838806084,0.734667516847933
968.0863,0.276285220011189,-0.982247778935881,0.705962558924693
968.0864,0.309475327609935,-0.993909168092198,0.684433840482263
968.0865,0.334592165792771,-0.986732928611388,0.652140762818617
968.0866,0.365091183586213,-0.993012138157097,0.627920954570883
968.0867,0.397384261249859,-1.00377649737831,0.606392236128453
968.0868,0.421604069497593,-1.00018837763791,0.578584308140314
968.0869,0.449411997485732,-1.00198243750811,0.552570440022377
968.087,0.477219925473871,-1.00377649737831,0.52655657190444
968.0871,0.50502785346201,-1.00377649737831,0.498748643916301
968.0872,0.538217961060757,-1.01274679672932,0.474528835668567
968.0873,0.563334799243592,-1.00557055724851,0.442235758004922
968.0874,0.594730846972136,-1.01274679672932,0.418015949757188
968.0875,0.616259565414567,-1.00018837763791,0.38392881222334
968.0876,0.647655613143111,-1.00198243750811,0.354326824364998
968.0877,0.676360571066351,-1.00018837763791,0.323827806571555
968.0878,0.705962558924693,-0.997497287832603,0.29153472890791
968.0879,0.731079397107528,-0.989424018416691,0.258344621309163
968.088,0.757990295160566,-0.984041838806084,0.226051543645518
968.0881,0.784901193213604,-0.978659659195476,0.193758465981872
968.0882,0.809121001461338,-0.971483419714666,0.162362418253328
968.0883,0.831546749838869,-0.962513120363654,0.130966370524784
968.0884,0.850384378475996,-0.949057671337135,0.0986732928611388
968.0885,0.868324977178021,-0.933808162440413,0.0654831852623921
968.0886,0.885368545944945,-0.919455683478793,0.0340871375338479
968.0887,0.902412114711869,-0.907794294322477,0.00538217961060757
968.0888,0.914970533803287,-0.889853695620451,-0.0251168381828353
968.0889,0.925734893024502,-0.871016066983325,-0.054718826041177
